fbd4c62a751e373384e8dd2aac3eb892c0603b13652ae12e505f747f2fbb8491b60de7," 1 8/31/2023 11:07 AM 8/31/2023 11:09 AM  3 T/F  ""Should the word """"Abbreviation"""" be shorter?"" False 1 False UnChecked 1 1"
1c6d5429d00909426c82b9684535d36058559e1ae3157e9832d4cbf2f611d4b5cee1a8, 1 8/31/2023 11:07 AM 8/31/2023 11:09 AM  4 MC  How many letters are in the alphabet? False 1 11 UnChecked 0 1
1c9a5f9bd5ab751d2ee15e0971f8d701e4ab89ea05cb178746bca030c832261895626f, 1 8/31/2023 11:07 AM 8/31/2023 11:09 AM  4 MC  How many letters are in the alphabet? False 1 7 UnChecked 0 1
a882cfe73540700ac6c5758017bb682ba797c49b440dacd90085a5f9b79adbed048370, 1 8/31/2023 11:07 AM 8/31/2023 11:09 AM  4 MC  How many letters are in the alphabet? False 1 26 UnChecked 0 1
a285a5538fb09280c60e5f0ee9cc420a3714947308818744f3d5ecf519df04dc4bfcee, 1 8/31/2023 11:07 AM 8/31/2023 11:09 AM  4 MC  How many letters are in the alphabet? False 1 11010 Checked 0 1
f1865e1af10a486a4b0a61dfedc54803f46cf87878503a29b4bfd3be7d801cd85e0d58," 1 8/31/2023 11:07 AM 8/31/2023 11:09 AM  5 MC  ""If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship  what happens?"" False 1 Disney sues you UnChecked 0 1"
02d9a62f3c57f293b895c899a89094d3994e2ee5159c55b39531f0f017f409a5705db6," 1 8/31/2023 11:07 AM 8/31/2023 11:09 AM  5 MC  ""If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship  what happens?"" False 1 Paul Bettany joins you Checked 0 1"
15d6108e5b8033f1acdd2d1b6bcbbcac1b4c2fb6aec4b8a8bc76fd05bafbdac996b05e," 1 8/31/2023 11:07 AM 8/31/2023 11:09 AM  5 MC  ""If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship  what happens?"" False 1 You have two ships UnChecked 0 1"
a5008c08162ecf7da20bfdd09e5a0886fd4b9dcb0d3c6bf80b34d840b7ebd228303019, 1 8/31/2023 11:07 AM 8/31/2023 11:09 AM  6 T/F  Something can be both New and Improved False 1 True UnChecked 1 1
9b5664a33ba5f88e8ea2617d11a4ccac110fa1a49e35a53d2434a3cbb8db09af2e0449, 1 8/31/2023 11:07 AM 8/31/2023 11:09 AM  6 T/F  Something can be both New and Improved False 1 False Checked 1 1
5fab7178bec3e27584f5ad5742485fe8fa75e35e972f4dbc3f592c775fa4ec1450d1c5," 1 8/31/2023 11:07 AM 8/31/2023 11:09 AM  7 FIB  ""My bologna has a first name  it's _______ my bologna has a second name  it's _______ "" False 1 Answer for blank # 1 a 0 1"
866ba761f1abcb0e4ce8a57d4f7125138b2125d485164e4cdbeae98dd5bd73be04a2ca," 1 8/31/2023 11:07 AM 8/31/2023 11:09 AM  7 FIB  ""My bologna has a first name  it's _______ my bologna has a second name  it's _______ "" False 1 Answer for blank # 2 b 0 1"
a5bd17c5a6ec5573849c784b13f72b4b4341c299e8b53df92ae74d19d9a3e51b2e0602, 1 8/31/2023 11:07 AM 8/31/2023 11:09 AM  8 MC  Is your answer to this question 'no'? False 1 yes Checked 1 1
909b6e93327bbb5ab2e47a0d80497fab5ed3ed0c64189f232ed8177d1c4315e7ffd43d, 1 8/31/2023 11:07 AM 8/31/2023 11:09 AM  8 MC  Is your answer to this question 'no'? False 1 no UnChecked 1 1
c0e1f18d2791ed60aaac5db7462aaae8a5b9c5f3fb71d73bc8cc4430a9d51b72b2d71d," 1 8/31/2023 11:07 AM 8/31/2023 11:09 AM  9 MC  ""In the word """"scent""""  which letter is silent?"" False 1 s UnChecked 0 1"
09030627f7926c34194691ead043a18f8f2787afefe17f2508e94e9d2852f616025f42," 1 8/31/2023 11:07 AM 8/31/2023 11:09 AM  9 MC  ""In the word """"scent""""  which letter is silent?"" False 1 c UnChecked 0 1"
15a9af153a9c564d6b54d3449088f4e8bb7fab7561f6d0751f93456a9a49c894684ba0," 1 8/31/2023 11:07 AM 8/31/2023 11:09 AM  9 MC  ""In the word """"scent""""  which letter is silent?"" False 1 a UnChecked 0 1"
ec3dda9b427b0b2e2af5bff0e3d21a6abc540ff4098b8931c1a900c3740a7bdf457f5b," 1 8/31/2023 11:07 AM 8/31/2023 11:09 AM  9 MC  ""In the word """"scent""""  which letter is silent?"" False 1 p Checked 0 1"
a0a2f7c8e3d23ae7419208a3fbed77b9f792a9b7cd7d43a6e3066c287f428d2067cfdd," 1 8/31/2023 11:07 AM 8/31/2023 11:09 AM  10 MC  ""If revenge is a dish best served cold  and revenge is sweet  then revenge is:"" False 1 ice cream Checked 1 1"
a2dee03cee491122e2507155883ff9b454bc6c55a942f5613960b29a68d993eae7af97," 1 8/31/2023 11:07 AM 8/31/2023 11:09 AM  10 MC  ""If revenge is a dish best served cold  and revenge is sweet  then revenge is:"" False 1 frozen yogurt UnChecked 1 1"
d1c5e62f923489777d10fdfdc62681baa9d0a76166a9d6b030d8189f5805c271901b97," 1 8/31/2023 11:07 AM 8/31/2023 11:09 AM  10 MC  ""If revenge is a dish best served cold  and revenge is sweet  then revenge is:"" False 1 a popsicle UnChecked 1 1"
367bcb79ad820e7bdb318c63ccebbaf4d507e4e21aed362f5d60045179d84b1e8b09be," 1 8/31/2023 11:07 AM 8/31/2023 11:09 AM  10 MC  ""If revenge is a dish best served cold  and revenge is sweet  then revenge is:"" False 1 coca cola UnChecked 1 1"
85857eb7aa7f3e0ee8e5730d14f7bb59bbedd350c9363fc4962dd859cfa50e2ca71f0f," 1 8/31/2023 9:52 AM 8/31/2023 10:00 AM  1 MC  ""What is the answer to life  the universe  and everything?"" False 1 38 UnChecked 0 1"
626aa8678b6aa4e3654109da982d09824f03342a6c114a538cab46ff4261b389a912f9," 1 8/31/2023 9:52 AM 8/31/2023 10:00 AM  1 MC  ""What is the answer to life  the universe  and everything?"" False 1 39 UnChecked 0 1"
fa70add31be10ba6bf7629da6afe54cf6bd0f64670553a95d867fd08c08bca6cef94e6," 1 8/31/2023 9:52 AM 8/31/2023 10:00 AM  1 MC  ""What is the answer to life  the universe  and everything?"" False 1 40 Checked 0 1"
684eed0b6e846169d57512cb96f601fdb4915727b72dcc6959ccfdc31f0973df175803," 1 8/31/2023 9:52 AM 8/31/2023 10:00 AM  1 MC  ""What is the answer to life  the universe  and everything?"" False 1 41 UnChecked 0 1"
0a49fa675fe8962e4fe8e14899152b112c044ae5cbd942720995899076264bf1a3ae2e," 1 8/31/2023 9:52 AM 8/31/2023 10:00 AM  2 MC  ""If you choose the answer to this question at random  what is the chance you will be correct?"" False 1 25% UnChecked 0 1"
fb808158f4f1a9912343864fce6eb7a50dff94cea910fcd7e09d70791b6f2a783d5691," 1 8/31/2023 9:52 AM 8/31/2023 10:00 AM  2 MC  ""If you choose the answer to this question at random  what is the chance you will be correct?"" False 1 50% Checked 0 1"
6cf8a819265747cc12d5f40c351374a0cf86547a0c2c88381b4dd8bf77cb94a40ff7de," 1 8/31/2023 9:52 AM 8/31/2023 10:00 AM  2 MC  ""If you choose the answer to this question at random  what is the chance you will be correct?"" False 1 60% UnChecked 0 1"
f489645229a0614ed71ac6740fbad24d4870356ea0056303ba1f0eca43b1213e66f6b8," 1 8/31/2023 9:52 AM 8/31/2023 10:00 AM  2 MC  ""If you choose the answer to this question at random  what is the chance you will be correct?"" False 1 25% UnChecked 0 1"
20c5301787844ec797a18035735b36ea81cfff3812f407e119db7e1906ef4d31304e38," 1 8/31/2023 9:52 AM 8/31/2023 10:00 AM  3 T/F  ""Should the word """"Abbreviation"""" be shorter?"" False 1 True Checked 1 1"
11c504a2c2940b198ac8181b22805683ba63eb4435e9c88e979b517be37c9b43df0b52," 1 8/31/2023 9:52 AM 8/31/2023 10:00 AM  3 T/F  ""Should the word """"Abbreviation"""" be shorter?"" False 1 False UnChecked 1 1"
d16ef5c72536b6473f2ac9abbc46c8886e379901a85f99031a4760a8abac968a0f2fed, 1 8/31/2023 9:52 AM 8/31/2023 10:00 AM  4 MC  How many letters are in the alphabet? False 1 11 UnChecked 1 1
d0dec35c9114fff42d576017272934959c1f8d1fa83bef00674f3fcbb44393448aa2ba, 1 8/31/2023 9:52 AM 8/31/2023 10:00 AM  4 MC  How many letters are in the alphabet? False 1 7 Checked 1 1
e18ae927d4a73f80dfeaa92c3205ad3201631cc334e60827940e13b92d160858853c9d, 1 8/31/2023 9:52 AM 8/31/2023 10:00 AM  4 MC  How many letters are in the alphabet? False 1 26 UnChecked 1 1
dfa976ce7ed19a700aad57b7ce2f61ffef735f3b7303b38e535fff10c096133e0fd228, 1 8/31/2023 9:52 AM 8/31/2023 10:00 AM  4 MC  How many letters are in the alphabet? False 1 11010 UnChecked 1 1
e2633e1b51d3a374302a0f2b049ba555fb9574b10f276ab5164e2a8d3907c6f79f3af6," 1 8/31/2023 9:52 AM 8/31/2023 10:00 AM  5 MC  ""If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship  what happens?"" False 1 Disney sues you UnChecked 1 1"
2a993bd4a1beffe9ebe447165d6f68bf01616dc55c3804980283411049c12a26256a9b," 1 8/31/2023 9:52 AM 8/31/2023 10:00 AM  5 MC  ""If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship  what happens?"" False 1 Paul Bettany joins you UnChecked 1 1"
82949cbbfb4e437f4c5102c72aac5fb7a58d165025ff9efb79c9438f68175c8c1b8d43," 1 8/31/2023 9:52 AM 8/31/2023 10:00 AM  5 MC  ""If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship  what happens?"" False 1 You have two ships Checked 1 1"
f8e75c50bf48145dabe93ec3d85ba83d53df793ab3497dde980230db33171aa613d704, 1 8/31/2023 9:52 AM 8/31/2023 10:00 AM  6 T/F  Something can be both New and Improved False 1 True UnChecked 1 1
1ecd6d6a9006d59d52a84359c50b00e34c947e672b690669e7f1b3fc2a674271a7cdac, 1 8/31/2023 9:52 AM 8/31/2023 10:00 AM  6 T/F  Something can be both New and Improved False 1 False Checked 1 1
96ee8d84846705a4b660aac043c979a9ed7f04aaf0904947555fd6464af579d12360a5," 1 8/31/2023 9:52 AM 8/31/2023 10:00 AM  7 FIB  ""My bologna has a first name  it's _______ my bologna has a second name  it's _______ "" False 1 Answer for blank # 1 oscar 0 1"
80acda85149352a5591955fc736e46e546ce939107c731ed4ff6a4055c782a2e9a00b8," 1 8/31/2023 9:52 AM 8/31/2023 10:00 AM  7 FIB  ""My bologna has a first name  it's _______ my bologna has a second name  it's _______ "" False 1 Answer for blank # 2 mayer 0 1"
2b58fdc7eeb43c6764cea6deb1b0761be772bc7355f1143f2ee15e84a51703b9397bfb, 1 8/31/2023 9:52 AM 8/31/2023 10:00 AM  8 MC  Is your answer to this question 'no'? False 1 yes UnChecked 0 1
93c74f90b38cdfa5c2ad75e8503c0bf534e276fb7ae5e153b0df19b7d548701c2041b9, 1 8/31/2023 9:52 AM 8/31/2023 10:00 AM  8 MC  Is your answer to this question 'no'? False 1 no Checked 0 1
a5d63859287e9548b8835bf21380cd4a19deae64eb1c43b966be831f45f642cfc0f5fd," 1 8/31/2023 9:52 AM 8/31/2023 10:00 AM  9 MC  ""In the word """"scent""""  which letter is silent?"" False 1 s UnChecked 0 1"
f0ae39f02dfdbb8d863990068f1f37bc3baa08f4c18e6c54b4e68b18a27eb9bb9c50ac," 1 8/31/2023 9:52 AM 8/31/2023 10:00 AM  9 MC  ""In the word """"scent""""  which letter is silent?"" False 1 c Checked 0 1"
5e465fc392bc985ddeffc0f8ec1ace6ebafe709b1399aa02c919dc5622d7e4f943b0f1," 1 8/31/2023 9:52 AM 8/31/2023 10:00 AM  9 MC  ""In the word """"scent""""  which letter is silent?"" False 1 a UnChecked 0 1"
b56d411a04002e1e7723be73bd7c8d096516fb1ef7f1b710dcd745abc1c46e39075e96," 1 8/31/2023 9:52 AM 8/31/2023 10:00 AM  9 MC  ""In the word """"scent""""  which letter is silent?"" False 1 p UnChecked 0 1"
fc5dbe05cb7b8dbfdc8b39052e0979fd9c5344ebf3e6264a2c210d8c64768e5ae8ae69," 1 8/31/2023 9:52 AM 8/31/2023 10:00 AM  10 MC  ""If revenge is a dish best served cold  and revenge is sweet  then revenge is:"" False 1 ice cream Checked 1 1"
3417939848c487d562d3db2d674b19c92f2664656cbbb48c8d15bca4757bb60279af17," 1 8/31/2023 9:52 AM 8/31/2023 10:00 AM  10 MC  ""If revenge is a dish best served cold  and revenge is sweet  then revenge is:"" False 1 coca cola UnChecked 1 1"
9c99dc19b7c90341e6893fff18bce2cfc22fc7d321407002058357166fcdb7751b2c56," 1 8/31/2023 9:52 AM 8/31/2023 10:00 AM  10 MC  ""If revenge is a dish best served cold  and revenge is sweet  then revenge is:"" False 1 frozen yogurt UnChecked 1 1"
cb6c168e1d00bea2e37e9c3e757eb9b90edd10cebdcafe8e711a6ed23093013ec91575," 1 8/31/2023 9:52 AM 8/31/2023 10:00 AM  10 MC  ""If revenge is a dish best served cold  and revenge is sweet  then revenge is:"" False 1 a popsicle UnChecked 1 1"
36fd8c9ecdf3df0df04e46cf4b25dd999aab566f263143ed2cba2d8e58b35da73ee1a9," 1 8/31/2023 11:05 AM 8/31/2023 11:06 AM  1 MC  ""What is the answer to life  the universe  and everything?"" False 1 38 UnChecked 0 1"
eba2bc189b6635954b32b379520be89e760b46bf7af9aeeec296badf98bfb7830a52f3," 1 8/31/2023 11:05 AM 8/31/2023 11:06 AM  1 MC  ""What is the answer to life  the universe  and everything?"" False 1 39 UnChecked 0 1"
9c79ed627c0314acfd74fd221303ca5b5b3d6795481ea518a16839870b24ba18258ab5," 1 8/31/2023 11:05 AM 8/31/2023 11:06 AM  1 MC  ""What is the answer to life  the universe  and everything?"" False 1 40 Checked 0 1"
fad64d768c2181648f82ce9fd88d63afe6b30a002c8365758438497149d72ea0730fd6," 1 8/31/2023 11:05 AM 8/31/2023 11:06 AM  1 MC  ""What is the answer to life  the universe  and everything?"" False 1 41 UnChecked 0 1"
8f5592e6c1c7c0ffcc2e75bb66ebff0dfce4352b0bf9017a66543c1d016e8efd6fdf1a," 1 8/31/2023 11:05 AM 8/31/2023 11:06 AM  2 MC  ""If you choose the answer to this question at random  what is the chance you will be correct?"" False 1 25% Checked 0 1"
89c53060e4ef970bc4ddceac7b6bf3912d3a706935ef37ae28c3adec5e1c08aa21b6b2," 1 8/31/2023 11:05 AM 8/31/2023 11:06 AM  2 MC  ""If you choose the answer to this question at random  what is the chance you will be correct?"" False 1 50% UnChecked 0 1"
0c8029a910f11a07e9fcf17ecc11f86ba764607dda6bc12d241143334151ab38166316," 1 8/31/2023 11:05 AM 8/31/2023 11:06 AM  2 MC  ""If you choose the answer to this question at random  what is the chance you will be correct?"" False 1 60% UnChecked 0 1"
09490525fc8938f9d6ca216a35990d7f9d5496dec0414a700104111a212af4a7471321," 1 8/31/2023 11:05 AM 8/31/2023 11:06 AM  2 MC  ""If you choose the answer to this question at random  what is the chance you will be correct?"" False 1 25% UnChecked 0 1"
62924bc7a58547153eb1acfe2a9c9836dcb33cb8bac30d0757c290ea10806d3c4cfd71," 1 8/31/2023 11:05 AM 8/31/2023 11:06 AM  3 T/F  ""Should the word """"Abbreviation"""" be shorter?"" False 1 True Checked 1 1"
1d53f341f7b4f2a891afca2ee11d421614721660e6832d0e33d357a84ee3cdc43c4f93," 1 8/31/2023 11:05 AM 8/31/2023 11:06 AM  3 T/F  ""Should the word """"Abbreviation"""" be shorter?"" False 1 False UnChecked 1 1"
bf3d37893a4e8e083387838165475a69caf182858dd6729b29f5f2cd4c410746fc403e, 1 8/31/2023 11:05 AM 8/31/2023 11:06 AM  4 MC  How many letters are in the alphabet? False 1 11 UnChecked 0 1
2d503837f768915be3d4a214625b09976c9d20eaa718b353caeea6ce8114f28335d168, 1 8/31/2023 11:05 AM 8/31/2023 11:06 AM  4 MC  How many letters are in the alphabet? False 1 7 UnChecked 0 1
16554f4508a86cecf457e71483c6038d2882f5c6b517b4282481b12ad5eded8cb10945, 1 8/31/2023 11:05 AM 8/31/2023 11:06 AM  4 MC  How many letters are in the alphabet? False 1 26 UnChecked 0 1
35ae018a6296a43044b602db701a90d14b7e3692f765244e64ecbc31f3f19808c86e0c, 1 8/31/2023 11:05 AM 8/31/2023 11:06 AM  4 MC  How many letters are in the alphabet? False 1 11010 Checked 0 1
a64ba9eb9fab82602dcfa8a56842340e64bb0ace96ba8dae0b573b204ad8d75ddcd968," 1 8/31/2023 11:05 AM 8/31/2023 11:06 AM  5 MC  ""If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship  what happens?"" False 1 Disney sues you UnChecked 1 1"
a5a0feab16d32f6f4bd2582617616b9872fccb075b1fa35301b61a0a9b6d3d4ac9b847," 1 8/31/2023 11:05 AM 8/31/2023 11:06 AM  5 MC  ""If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship  what happens?"" False 1 Paul Bettany joins you UnChecked 1 1"
abe930e0f41407a26996f3d491b5f05004da42d39ca14fd66da78bd0dc9d4b35683cf2," 1 8/31/2023 11:05 AM 8/31/2023 11:06 AM  5 MC  ""If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship  what happens?"" False 1 You have two ships Checked 1 1"
94fb57f12185c12153aa32768d0345cc6b6f90f2dc70c9cd0b5491277d704c8be5d87b, 1 8/31/2023 11:05 AM 8/31/2023 11:06 AM  6 T/F  Something can be both New and Improved False 1 True Checked 0 1
5214f12c523207cd3be958196293f98ca7623f81388b72520704b88c3f576e6deeb989, 1 8/31/2023 11:05 AM 8/31/2023 11:06 AM  6 T/F  Something can be both New and Improved False 1 False UnChecked 0 1
aa55b68fdc4bb9b079188da1af142cf345d85719d7f10eb72dacd09f42ef9cb9ebf61b," 1 8/31/2023 11:05 AM 8/31/2023 11:06 AM  7 FIB  ""My bologna has a first name  it's _______ my bologna has a second name  it's _______ "" False 1 Answer for blank # 1 John 0 1"
40ef89c911c0f189aa6686f3f89b0cae451e6219c821c1df0125ce20108a368c75244f," 1 8/31/2023 11:05 AM 8/31/2023 11:06 AM  7 FIB  ""My bologna has a first name  it's _______ my bologna has a second name  it's _______ "" False 1 Answer for blank # 2 Smith 0 1"
09460305907e703a8ad17038977498e28cf296ff750529cc8f276bbca58eba080b827b, 1 8/31/2023 11:05 AM 8/31/2023 11:06 AM  8 MC  Is your answer to this question 'no'? False 1 yes Checked 1 1
0981d8392dd7a0bebebf2392c7ff4a2fb28d719851fdd180a43e0b70258e4dff06a07b, 1 8/31/2023 11:05 AM 8/31/2023 11:06 AM  8 MC  Is your answer to this question 'no'? False 1 no UnChecked 1 1
206b5fa2f197577b16729236fe4dd706e6b6125653b946f4d8dc93826cdb698355db18," 1 8/31/2023 11:05 AM 8/31/2023 11:06 AM  9 MC  ""In the word """"scent""""  which letter is silent?"" False 1 s UnChecked 1 1"
ff427dee84dd564af49c4f920293f7c037d3b85726c485d2c222a6952bd4fa0808a033," 1 8/31/2023 11:05 AM 8/31/2023 11:06 AM  9 MC  ""In the word """"scent""""  which letter is silent?"" False 1 c UnChecked 1 1"
7d9dabf40e2746ce3efb9908a9fe8a96aef8c5aa28976fb40aa1a3ba84c48c8de0a6fa," 1 8/31/2023 11:05 AM 8/31/2023 11:06 AM  9 MC  ""In the word """"scent""""  which letter is silent?"" False 1 a Checked 1 1"
360ed6c94537107f056e316ebd9a53c7393f6c82d78498913370e6fc2fcf29978fb07f," 1 8/31/2023 11:05 AM 8/31/2023 11:06 AM  9 MC  ""In the word """"scent""""  which letter is silent?"" False 1 p UnChecked 1 1"
edf9b0d055e6a09db9ffabe0ec13621e3051bdd238df9903410263dc084e27eadc2364," 1 8/31/2023 11:05 AM 8/31/2023 11:06 AM  10 MC  ""If revenge is a dish best served cold  and revenge is sweet  then revenge is:"" False 1 frozen yogurt UnChecked 0 1"
77d65512bfbace93e88e3233474215ef5c044bbb1f871b6458cd45d2ee86ca19ad0aa5," 1 8/31/2023 11:05 AM 8/31/2023 11:06 AM  10 MC  ""If revenge is a dish best served cold  and revenge is sweet  then revenge is:"" False 1 a popsicle UnChecked 0 1"
fcd78fa97b81d4ca40dd64dc73ad280402c2b89a298117d9e2813268e7aa8247d1a89d," 1 8/31/2023 11:05 AM 8/31/2023 11:06 AM  10 MC  ""If revenge is a dish best served cold  and revenge is sweet  then revenge is:"" False 1 ice cream UnChecked 0 1"
e881f5e3e91a416433d9778bf4410f0be42d61de0bbd18e84b02048b82063717ec9837," 1 8/31/2023 11:05 AM 8/31/2023 11:06 AM  10 MC  ""If revenge is a dish best served cold  and revenge is sweet  then revenge is:"" False 1 coca cola Checked 0 1"
f5dd7794add69c014e4ed89d93700afe2ea236d28f887b7887be47b2a9ce467d51d19d," 1 8/31/2023 11:05 AM 8/31/2023 11:07 AM  1 MC  ""What is the answer to life  the universe  and everything?"" False 1 38 UnChecked 0 1"
d10944d0c8e1a1b0cd09ca318cad5c81f25243f9e3ab833b424b293430be5931d21e04," 1 8/31/2023 11:05 AM 8/31/2023 11:07 AM  1 MC  ""What is the answer to life  the universe  and everything?"" False 1 39 UnChecked 0 1"
4b50d604a65f50b7946dc93cbaa86d8aa5e1ecb422ff650d376b6b5ea43f5177cb0be7," 1 8/31/2023 11:05 AM 8/31/2023 11:07 AM  1 MC  ""What is the answer to life  the universe  and everything?"" False 1 40 UnChecked 0 1"
9353a9daf5fc0f1db4b84cf1fda0a721f3274cc9fad2212fc7cf15b3f9da40091ad5f0," 1 8/31/2023 11:05 AM 8/31/2023 11:07 AM  1 MC  ""What is the answer to life  the universe  and everything?"" False 1 41 Checked 0 1"
7194be6638ffe8bf363b4f9eaed9bec374c6045d898cd3ae64418eace910470aae1a2d," 1 8/31/2023 11:05 AM 8/31/2023 11:07 AM  2 MC  ""If you choose the answer to this question at random  what is the chance you will be correct?"" False 1 25% UnChecked 0 1"
cb171172326947070ae9396c1562909fce3de2b4757169905af20b7af0ec98fb822ab2," 1 8/31/2023 11:05 AM 8/31/2023 11:07 AM  2 MC  ""If you choose the answer to this question at random  what is the chance you will be correct?"" False 1 50% UnChecked 0 1"
4ef151a276aee4b0e82f0d16af199f607967d20fa42950ee730dc730f4fae42836ec66," 1 8/31/2023 11:05 AM 8/31/2023 11:07 AM  2 MC  ""If you choose the answer to this question at random  what is the chance you will be correct?"" False 1 60% UnChecked 0 1"
b701e5e9a68ee0db0fc334a0aadd47e7343e76a132e32af49c9c64e4a8d531efcf4017," 1 8/31/2023 11:05 AM 8/31/2023 11:07 AM  2 MC  ""If you choose the answer to this question at random  what is the chance you will be correct?"" False 1 25% Checked 0 1"
e2b9ffcb6dddbd3b55c6cc48d2bcfc759ec8ab03dcb11d87a857dd6331ecb6681c63e6," 1 8/31/2023 11:05 AM 8/31/2023 11:07 AM  3 T/F  ""Should the word """"Abbreviation"""" be shorter?"" False 1 True Checked 1 1"
3fc0ab300ba12c5fe36009a558b995246927ea403e350fbb8f180a7b5c5faddf4b9f1e," 1 8/31/2023 11:05 AM 8/31/2023 11:07 AM  3 T/F  ""Should the word """"Abbreviation"""" be shorter?"" False 1 False UnChecked 1 1"
005e4b999ca7c671a001e55f50ce5b736720104411d9d5cb843aa7ef6bf3e504388222, 1 8/31/2023 11:05 AM 8/31/2023 11:07 AM  4 MC  How many letters are in the alphabet? False 1 11 UnChecked 0 1
3094f9ee828807c35e5868af3108824cbd2f0b1984bcdb74250d2e8468bb57d9cce863, 1 8/31/2023 11:05 AM 8/31/2023 11:07 AM  4 MC  How many letters are in the alphabet? False 1 7 UnChecked 0 1
9926a35827f0be8c99d73dabe1c516f3c1561daf3811a26de42c5949c1ab8e288db4a8, 1 8/31/2023 11:05 AM 8/31/2023 11:07 AM  4 MC  How many letters are in the alphabet? False 1 26 Checked 0 1
90167ba6e45bf4ca1ca3de26af18620aec14e0178542a740a4be80bba737cb149412d4, 1 8/31/2023 11:05 AM 8/31/2023 11:07 AM  4 MC  How many letters are in the alphabet? False 1 11010 UnChecked 0 1
2ac9eb21bb683c11a3271708248f78122d638d9480b339b991d7bc0345bdaed341be2d," 1 8/31/2023 11:05 AM 8/31/2023 11:07 AM  5 MC  ""If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship  what happens?"" False 1 Disney sues you UnChecked 0 1"
4c53310adb053ae1e11f50d9649cf5e7c39f348bb9e6a4ed2d7d56411afd9c07915ee8," 1 8/31/2023 11:05 AM 8/31/2023 11:07 AM  5 MC  ""If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship  what happens?"" False 1 Paul Bettany joins you Checked 0 1"
8af5d0b8b9e5b438cc95e9e37d1800c8bf983dc3f24943519fa68130a206a25e7ad5ca," 1 8/31/2023 11:05 AM 8/31/2023 11:07 AM  5 MC  ""If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship  what happens?"" False 1 You have two ships UnChecked 0 1"
10b3e64d22f558c98353de018b89768a61cf47f13a65c060d3e9fffb0e9d1fe8e54f7f, 1 8/31/2023 11:05 AM 8/31/2023 11:07 AM  6 T/F  Something can be both New and Improved False 1 True Checked 0 1
317461dfc8ae376cd49d791328b131c6204515bd6bddff31b122556dc5ec4d8dc590a6, 1 8/31/2023 11:05 AM 8/31/2023 11:07 AM  6 T/F  Something can be both New and Improved False 1 False UnChecked 0 1
